pixelID,focalAreaID,fireYear,CWDhist,AEThist,PPThist,PPThistSD,TmaxHist,TmaxHistSD,hli,tpi,aspect,eastness,northness,adjustedNorthness,adj_fold_northness,slope,elevation,burnSev,mediumReburns,lowReburns,forestType,wilderness,x,y,preFireConCov,postFireConCov,postFireSAP,postFirePlanting,pptYr1_3_annual_mean,tmaxYr1_3_mean,min_annual_ppt_Yr1_3,min_annual_ppt_t_adjusted_Yr1_3,pptYr1_3_annual_mean_t_adjusted,disturbanceSize,recoveryTime,ppt_Yr1_3_mean_annual_anom,min_annual_ppt_Yr1_3_anom,conCov_end,ARI_end,RRI_end,fire
FA-30-1943,30,1.1374086861393,0.572048669172328,1.35711909008526,-0.176280058670159,0.569198875798688,1.77030311220163,-1.29577384715159,-0.76860553577451,0.939287629381036,-2.11771868747428,1.75452298004412,1.12697669113628,0.806577627308256,1.38709852958918,-0.387159887041036,-1.12611584467672,-0.122685939300401,NA,NA,584,-0.27739801375119,0.721630290897757,-1.27916860243391,0.55194415476207,-0.493933362662941,-0.786325197406476,-0.067031703487742,-1.19510234943503,2.14119026416886,-0.307859366838247,-0.97345850798331,-1.64140204097915,0.661232431425261,-1.1374086861393,-1.86129067126581,0.317351582622282,-0.505042234086515,-0.330839969558714,-0.546986318905808,30-1999
FA-31-279,31,1.60602621730292,0.704361819814467,-1.2439941922257,0.382056415051599,0.975914788207198,-1.25279504214123,-1.15018038837326,1.24198551012765,-1.37876646476106,-0.711162372472873,1.04524776784486,-1.08796105768845,-1.27934283883855,-0.218846890529228,0.685081501893583,1.9578160895998,-1.94853215959772,NA,NA,585,-0.27739801375119,1.64691097388631,-1.60615872501433,0.207785213003385,2.16777451927944,0.445945186563308,-0.067031703487742,-0.589867198454681,-0.747670901479398,1.44762007841909,2.13028246042556,-0.24552659904523,-0.520366657306221,-1.60602621730292,-1.45710896434355,1.45001165954807,-0.319942771427804,-0.817085858600795,-0.668595778258148,31-2001
FA-31-1358,31,1.60602621730292,0.652734143268387,-0.653608526894604,0.08328013320522,0.69488492836315,-0.79867932441505,-0.950810319823102,0.316910085941909,0.954076878074292,1.2988404836432,-1.37428017764056,0.456616566620682,0.436475214223537,-1.03842090141425,0.764478488822341,1.0650430067171,-1.16237682424268,NA,NA,585,-0.27739801375119,1.59297084438474,-1.68008692664121,-0.622706645836805,1.40271043177174,3.09335344415315,-0.067031703487742,-0.838808129162704,-0.292104945080435,0.872684835445182,1.22476635286909,-0.661438977297122,-1.02233541815861,-1.60602621730292,-1.54977386703104,1.23797472786338,-1.11363912413152,-1.33975206990131,-1.19870826772855,31-2001
FA-31-200,31,1.60602621730292,0.753374740278108,-1.2811417548538,0.37476390099184,0.846143806823616,-1.8068043157297,-1.2349445908459,0.967514561101538,-1.45857972972521,0.024064135172719,-0.083313264719956,-1.26167786715269,-0.829878367973218,-0.706733546099978,-0.283731910410862,1.84822068992296,-0.800620689096251,NA,NA,585,-0.27739801375119,1.66765717754076,-1.6004719402738,-0.572223371745466,0.661647883949872,0.728031146000135,-0.067031703487742,-0.538996124498735,-1.39635079218602,1.61189948278551,2.90262182138179,0.123624426004838,-0.734411719463149,-1.60602621730292,-1.37812415982274,1.59123258826019,-1.15088423979037,-1.19159018685743,-1.06623703980554,31-2001
FA-31-442,31,1.60602621730292,-0.231414647311389,-0.022137783169687,0.382056415051599,0.975914788207198,-1.25279504214123,-1.15018038837326,0.4768845292335,0.485040792201811,-0.891998379968027,1.51110451075468,-1.07668549213428,-1.15133396534469,0.211498486932119,0.578901191835413,2.19990747281584,0.865598492984556,NA,NA,588,-0.27739801375119,1.62616477023186,-1.61753229449539,-1.07923964743436,0.352994634142858,0.191355628951568,-0.067031703487742,-0.589867198454681,-0.747670901479398,1.44762007841909,2.13028246042556,-0.24552659904523,-1.09264231047881,-1.60602621730292,-1.45710896434355,1.45001165954807,-1.53244613218955,-1.45734085097738,-1.35346036721172,31-2001
FA-31-201,31,1.60602621730292,1.04687835931543,-1.57512402155115,0.37598388409872,0.847197509628423,-1.80930190937877,-1.2340894628522,1.57858130004199,-1.77022217013032,-0.360371920023263,0.597339978087966,-1.47473949712774,-1.84088733713098,-0.914467364559886,0.919815656084793,1.85125733605802,-0.485690497270038,NA,NA,585,-0.27739801375119,1.67180641827166,-1.6004719402738,-0.053549097718147,1.18152494898264,0.764434587931303,-0.067031703487742,-0.537793816097981,-1.39942864588987,1.61472558743231,2.90861714706201,0.126492514771132,-0.434661413479309,-1.60602621730292,-1.37746766023945,1.5925480885611,-1.22921878842533,-1.38898063686599,-1.36056300338389,31-2001
FA-31-865,31,1.60602621730292,0.462964588979732,-0.575505599921986,0.382056415051599,0.975914788207198,-1.25279504214123,-1.15018038837326,0.283685154451905,-1.21160415866986,-1.00204504845248,1.62645644245031,-0.885334585252848,-0.913293084854261,0.382702218655559,0.378265027163571,1.20323396794629,0.514000823577285,NA,NA,585,-0.27739801375119,1.63861249242453,-1.64596621819804,-0.71442896189226,-0.941800693096523,-0.282200915198414,-0.067031703487742,-0.589867198454681,-0.747670901479398,1.44762007841909,2.13028246042556,-0.24552659904523,-0.339107013274215,-1.60602621730292,-1.45710896434355,1.45001165954807,0.07374213283475,0.296608069540681,0.525903259556224,31-2001
FA-31-1699,31,1.60602621730292,1.02731555986279,-1.03079275325023,-0.092111721718328,0.414552868080473,-0.270211537898783,-1.39362841805296,0.390882585571553,-0.845483682387249,1.08496390242614,-1.36834725189899,0.03799440863947,0.074081090230887,-1.01673508946012,0.246634132504402,0.606492704636983,0.898661119401263,NA,NA,585,-0.27739801375119,1.61371704803919,-1.70283406560333,-1.5591376358864,-0.726436401669235,-0.820440559073234,-0.067031703487742,-0.944328165799566,0.319625509445809,0.755382028041413,0.71219192445378,-0.968013664387348,-1.1743943901061,-1.60602621730292,-1.55176619911624,1.30750120172298,-1.42802326074915,-1.0995817880996,-0.804433207975765,31-2001
FA-31-1654,31,1.60602621730292,1.36739892356482,-1.12380659089381,-0.111435651670521,0.403266469518045,-0.18277945602037,-1.40584782278441,-0.090303643979404,-2.72255252551098,-1.06535133850169,1.69382803315409,-0.798244372179068,-1.31922348116045,0.707127749846181,1.73120401252346,0.046397308130616,-1.32931282529678,NA,NA,584,-0.27739801375119,1.60126932584652,-1.69999067323306,-1.31662124916386,1.41839026925636,0.898386897917951,-0.067031703487742,-0.957162853891996,0.398072067174903,0.725850170278653,0.638981415507264,-1.00393662451508,-1.65581109233211,-1.60602621730292,-1.55163587613016,1.30491667998709,-0.736189822633331,-1.00593347595183,-0.403032606711282,31-2001
FA-31-1320,31,1.60602621730292,1.3078383896028,-1.215109325896,0.014072905959165,0.571764689879276,-0.685594683368244,-1.53231463084854,-0.761804959333121,1.7169481925545,-1.24728410847047,1.95849715584456,-0.536897322262939,-0.999516531849379,1.44139681598006,2.14954201510282,1.4946101839963,0.99523998055997,NA,NA,585,-0.27739801375119,1.6095678073083,-1.67724353427095,1.25205545558047,0.019229136303182,0.029764822350294,14.3343676633627,-0.84779108741309,-0.109198767991681,0.911591499946877,1.13492385464859,-0.7378432769568,1.12747148805129,-1.60602621730292,-1.49591499001197,1.35657589423885,-1.10645913359078,-0.994524904231885,-1.18734221760915,31-2001
FA-31-1115,31,1.60602621730292,1.45400391490306,-1.47417192047054,0.014072905959165,0.571764689879276,-0.685594683368244,-1.53231463084854,0.312424166931177,-1.75815198885583,-1.13343207621908,1.80948585064568,-0.716900692828184,-0.955780741658787,0.783422066568102,1.04065378062805,0.910037966279149,0.943626936924792,NA,NA,585,-0.27739801375119,1.63031401096275,-1.66302657241963,0.741752774141367,1.04439266109826,0.441021257589762,-0.067031703487742,-0.84779108741309,-0.109198767991681,0.911591499946877,1.13492385464859,-0.7378432769568,0.330317812864559,-1.60602621730292,-1.49591499001197,1.35657589423885,-1.441683972237,-1.54546500973721,-1.58774805496091,31-2001
FA-31-1736,31,1.60602621730292,1.69344723183865,-1.23682918998924,-0.169058744522362,0.369611010928974,0.07794445709732,-1.44228433712854,-0.114550527391426,-3.45486175616406,-0.488015595961126,1.08636233450064,-0.793028602270845,-1.5456639450836,0.091847068599284,2.26933914615171,-0.053052302276691,-1.04579656704448,NA,NA,584,-0.27739801375119,1.59297084438474,-1.70567745797359,-0.818094609672129,3.00042765318305,1.05610681405974,-0.067031703487742,-0.995435995875582,0.63199957869666,0.63778500629958,0.427874352911633,-1.10766522591769,-1.721463276217,-1.60602621730292,-1.55124587077952,1.29715571882613,-0.166009322086253,-0.883290572812501,-0.123939680899787,31-2001
FA-31-1813,31,-1.67429650084242,1.74579572708591,-1.13636137439115,-0.169058744522362,0.369611010928974,0.07794445709732,-1.44228433712854,-1.31074911558771,-1.67043231230426,-1.21218546933933,1.94893288067145,-0.611807429405633,-1.60308859184192,1.60121759034023,3.55589856680528,0.417937018431226,-2.40133277728519,NA,NA,584,-0.27739801375119,1.56392615926851,-1.71136424271412,0.011636381471297,4.85395792846393,4.50212436055931,-0.067031703487742,-1.35552655164792,0.365602434840139,-0.308223017257368,-0.322642212783257,-1.32190189360681,-1.57593983551142,1.67429650084242,-2.18919808969172,0.182767977445432,0.859865531259598,-0.419479324041245,0.58713156841336,31-1987
FA-31-1694,31,1.60602621730292,1.27300964049714,-0.756658804431198,-0.169058744522362,0.369611010928974,0.07794445709732,-1.44228433712854,0.579792504948726,-0.468763659641438,-0.859909913495086,1.51207935218457,-1.18042358941099,-2.25056901352216,0.022028836818301,2.34380700194246,0.418740331346433,0.190498720162147,NA,NA,584,-0.27739801375119,1.59297084438474,-1.70283406560333,0.3057749759184,1.63589548759141,1.61230586126821,-0.067031703487742,-0.995435995875582,0.63199957869666,0.63778500629958,0.427874352911633,-1.10766522591769,-0.257795003082705,-1.60602621730292,-1.55124587077952,1.29715571882613,-0.567293008717455,-0.908107202567687,-0.853343990117192,31-2001
