PatchID,year,FireYear,ConProb,timeSinceFire,deltaConProb,preFireConProb,postFireConProb,ARI,RRI,RRI_yr20,SAPYr1_3,plantedYr0_6,PPT_Yr0_3_mean,CWDhist,PPThist,PPThistSD,T_meanHist,T_meanSD,SolarLoad,aspect,eastness,northness,slope,elevation,burnSev,wilderness,SeedAvail,PostFirePPT,SeedAvail2,PostFirePPT2,planted
1689284518,2011,1987,72.54187559152578,24,47.18485162784527,81.71516319373985,34.530311565894586,38.0115640256312,0.8451297346398552,1.085033427915486,38.78035138282941,0,1083.4392575883503,556.8496498008827,1285.6753252512449,130.0317341380228,12.020303651884005,6.638366645467502,188.54545454545453,281.6667204655272,-0.9110600389572872,0.18069185440454225,26.83977601066467,921.3766233766233,2.792207792207792,0,medium seed avail.,low ppt Yrs 0-3,medium seed avail.,low ppt Yrs 0-3,FALSE
1689284518,2012,1987,78.90216403812558,25,47.18485162784527,81.71516319373985,34.530311565894586,44.371852472230984,0.9708230780408069,1.085033427915486,38.78035138282941,0,1083.4392575883503,556.8496498008827,1285.6753252512449,130.0317341380228,12.020303651884005,6.638366645467502,188.54545454545453,281.6667204655272,-0.9110600389572872,0.18069185440454225,26.83977601066467,921.3766233766233,2.792207792207792,0,medium seed avail.,low ppt Yrs 0-3,medium seed avail.,low ppt Yrs 0-3,FALSE
1689284518,2013,1987,67.65166379259779,26,47.18485162784527,81.71516319373985,34.530311565894586,33.121352226703195,0.7391675177051149,1.085033427915486,38.78035138282941,0,1083.4392575883503,556.8496498008827,1285.6753252512449,130.0317341380228,12.020303651884005,6.638366645467502,188.54545454545453,281.6667204655272,-0.9110600389572872,0.18069185440454225,26.83977601066467,921.3766233766233,2.792207792207792,0,medium seed avail.,low ppt Yrs 0-3,medium seed avail.,low ppt Yrs 0-3,FALSE
1689284518,2014,1987,61.75730700307078,27,47.18485162784527,81.71516319373985,34.530311565894586,27.226995437176196,0.6154019952806495,1.085033427915486,38.78035138282941,0,1083.4392575883503,556.8496498008827,1285.6753252512449,130.0317341380228,12.020303651884005,6.638366645467502,188.54545454545453,281.6667204655272,-0.9110600389572872,0.18069185440454225,26.83977601066467,921.3766233766233,2.792207792207792,0,medium seed avail.,low ppt Yrs 0-3,medium seed avail.,low ppt Yrs 0-3,FALSE
1689284518,2015,1987,81.56304275215446,28,47.18485162784527,81.71516319373985,34.530311565894586,47.03273118625987,1.0323813409530267,1.085033427915486,38.78035138282941,0,1083.4392575883503,556.8496498008827,1285.6753252512449,130.0317341380228,12.020303651884005,6.638366645467502,188.54545454545453,281.6667204655272,-0.9110600389572872,0.18069185440454225,26.83977601066467,921.3766233766233,2.792207792207792,0,medium seed avail.,low ppt Yrs 0-3,medium seed avail.,low ppt Yrs 0-3,FALSE
1689284518,2016,1987,57.4755830455136,29,47.18485162784527,81.71516319373985,34.530311565894586,22.945271479619013,0.5249072429028688,1.085033427915486,38.78035138282941,0,1083.4392575883503,556.8496498008827,1285.6753252512449,130.0317341380228,12.020303651884005,6.638366645467502,188.54545454545453,281.6667204655272,-0.9110600389572872,0.18069185440454225,26.83977601066467,921.3766233766233,2.792207792207792,0,medium seed avail.,low ppt Yrs 0-3,medium seed avail.,low ppt Yrs 0-3,FALSE
1689284518,2017,1987,59.12308982130769,30,47.18485162784527,81.71516319373985,34.530311565894586,24.592778255413105,0.5670126709757883,1.085033427915486,38.78035138282941,0,1083.4392575883503,556.8496498008827,1285.6753252512449,130.0317341380228,12.020303651884005,6.638366645467502,188.54545454545453,281.6667204655272,-0.9110600389572872,0.18069185440454225,26.83977601066467,921.3766233766233,2.792207792207792,0,medium seed avail.,low ppt Yrs 0-3,medium seed avail.,low ppt Yrs 0-3,FALSE
1689284518,2018,1987,63.35997141181649,31,47.18485162784527,81.71516319373985,34.530311565894586,28.8296598459219,0.6513785507477146,1.085033427915486,38.78035138282941,0,1083.4392575883503,556.8496498008827,1285.6753252512449,130.0317341380228,12.020303651884005,6.638366645467502,188.54545454545453,281.6667204655272,-0.9110600389572872,0.18069185440454225,26.83977601066467,921.3766233766233,2.792207792207792,0,medium seed avail.,low ppt Yrs 0-3,medium seed avail.,low ppt Yrs 0-3,FALSE
1689284518,2019,1987,65.43547898453552,32,47.18485162784527,81.71516319373985,34.530311565894586,30.90516741864093,0.7134338287816236,1.085033427915486,38.78035138282941,0,1083.4392575883503,556.8496498008827,1285.6753252512449,130.0317341380228,12.020303651884005,6.638366645467502,188.54545454545453,281.6667204655272,-0.9110600389572872,0.18069185440454225,26.83977601066467,921.3766233766233,2.792207792207792,0,medium seed avail.,low ppt Yrs 0-3,medium seed avail.,low ppt Yrs 0-3,FALSE
1689284518,2020,1987,73.58850902705997,33,47.18485162784527,81.71516319373985,34.530311565894586,39.05819746116539,0.8778568304340219,1.085033427915486,38.78035138282941,0,1083.4392575883503,556.8496498008827,1285.6753252512449,130.0317341380228,12.020303651884005,6.638366645467502,188.54545454545453,281.6667204655272,-0.9110600389572872,0.18069185440454225,26.83977601066467,921.3766233766233,2.792207792207792,0,medium seed avail.,low ppt Yrs 0-3,medium seed avail.,low ppt Yrs 0-3,FALSE
