PatchID,year,FireYear,ConProb,timeSinceFire,deltaConProb,preFireConProb,postFireConProb,ARI,RRI,RRI_yr20,SAPYr1_3,PPT_Yr0_3_mean,CWDhist,PPThist,PPThistSD,T_meanHist,T_meanSD,SolarLoad,aspect,eastness,northness,slope,elevation,burnSev,wilderness,SeedAvail,PostFirePPT,SeedAvail2,PostFirePPT2
-1855777633,2016,1987,85.33225732100637,29,40.722834854795224,79.05259236954807,38.32975751475284,47.00249980625353,1.2247777445683707,1.1366637210552817,67.13751250819156,1478.0739147928025,607.4643195972108,1673.2001835170545,171.38455540226434,11.55421767318458,6.579151269117093,231.89473684210526,208.96212162003508,-0.42037255841516236,-0.7003423898107899,26.178411871928805,1133.298245614035,2.587719298245614,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1855777633,2017,1987,84.53757516961349,30,40.722834854795224,79.05259236954807,38.32975751475284,46.20781765486065,1.2094460622585195,1.1366637210552817,67.13751250819156,1478.0739147928025,607.4643195972108,1673.2001835170545,171.38455540226434,11.55421767318458,6.579151269117093,231.89473684210526,208.96212162003508,-0.42037255841516236,-0.7003423898107899,26.178411871928805,1133.298245614035,2.587719298245614,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1855777633,2018,1987,91.60375165102775,31,40.722834854795224,79.05259236954807,38.32975751475284,53.27399413627491,1.3886248696860524,1.1366637210552817,67.13751250819156,1478.0739147928025,607.4643195972108,1673.2001835170545,171.38455540226434,11.55421767318458,6.579151269117093,231.89473684210526,208.96212162003508,-0.42037255841516236,-0.7003423898107899,26.178411871928805,1133.298245614035,2.587719298245614,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1855777633,2019,1987,90.85613714184677,32,40.722834854795224,79.05259236954807,38.32975751475284,52.52637962709393,1.3911438501782678,1.1366637210552817,67.13751250819156,1478.0739147928025,607.4643195972108,1673.2001835170545,171.38455540226434,11.55421767318458,6.579151269117093,231.89473684210526,208.96212162003508,-0.42037255841516236,-0.7003423898107899,26.178411871928805,1133.298245614035,2.587719298245614,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1855777633,2020,1987,89.95854660502651,33,40.722834854795224,79.05259236954807,38.32975751475284,51.62878909027367,1.3750671323637786,1.1366637210552817,67.13751250819156,1478.0739147928025,607.4643195972108,1673.2001835170545,171.38455540226434,11.55421767318458,6.579151269117093,231.89473684210526,208.96212162003508,-0.42037255841516236,-0.7003423898107899,26.178411871928805,1133.298245614035,2.587719298245614,0,medium seed avail.,medium ppt Yrs 0-3,medium seed avail.,medium ppt Yrs 0-3
-1885709219,1984,1987,86.56956312733311,-3,50.80125851784983,77.32883331275755,26.527574794907725,60.0419883324254,1.277457474637134,0.41425392294527996,39.34899690074305,1613.2883234024048,577.7880485288558,1817.5799908638,186.74631828856567,11.09749984741211,6.762646113772745,208.96774193548387,190.53773926748198,-0.1673454055498904,-0.5217699947111433,12.082839074129152,1420.6935483870968,2.7580645161290325,0,medium seed avail.,high ppt Yrs 0-3,medium seed avail.,high ppt Yrs 0-3
-1885709219,1985,1987,90.18343107161984,-2,50.80125851784983,77.32883331275755,26.527574794907725,63.65585627671211,1.3806544076338392,0.41425392294527996,39.34899690074305,1613.2883234024048,577.7880485288558,1817.5799908638,186.74631828856567,11.09749984741211,6.762646113772745,208.96774193548387,190.53773926748198,-0.1673454055498904,-0.5217699947111433,12.082839074129152,1420.6935483870968,2.7580645161290325,0,medium seed avail.,high ppt Yrs 0-3,medium seed avail.,high ppt Yrs 0-3
-1885709219,1986,1987,64.47423555389527,-1,50.80125851784983,77.32883331275755,26.527574794907725,37.94666075898755,0.6193455923661607,0.41425392294527996,39.34899690074305,1613.2883234024048,577.7880485288558,1817.5799908638,186.74631828856567,11.09749984741211,6.762646113772745,208.96774193548387,190.53773926748198,-0.1673454055498904,-0.5217699947111433,12.082839074129152,1420.6935483870968,2.7580645161290325,0,medium seed avail.,high ppt Yrs 0-3,medium seed avail.,high ppt Yrs 0-3
-1885709219,1987,1987,53.69695683063999,0,50.80125851784983,77.32883331275755,26.527574794907725,27.16938203573227,0.4921677180972935,0.41425392294527996,39.34899690074305,1613.2883234024048,577.7880485288558,1817.5799908638,186.74631828856567,11.09749984741211,6.762646113772745,208.96774193548387,190.53773926748198,-0.1673454055498904,-0.5217699947111433,12.082839074129152,1420.6935483870968,2.7580645161290325,0,medium seed avail.,high ppt Yrs 0-3,medium seed avail.,high ppt Yrs 0-3
-1885709219,1988,1987,31.824966322991155,1,50.80125851784983,77.32883331275755,26.527574794907725,5.297391528083432,0.13379700158530514,0.41425392294527996,39.34899690074305,1613.2883234024048,577.7880485288558,1817.5799908638,186.74631828856567,11.09749984741211,6.762646113772745,208.96774193548387,190.53773926748198,-0.1673454055498904,-0.5217699947111433,12.082839074129152,1420.6935483870968,2.7580645161290325,0,medium seed avail.,high ppt Yrs 0-3,medium seed avail.,high ppt Yrs 0-3
-1885709219,1989,1987,21.23018326682429,2,50.80125851784983,77.32883331275755,26.527574794907725,-5.297391528083432,-0.13379700158530514,0.41425392294527996,39.34899690074305,1613.2883234024048,577.7880485288558,1817.5799908638,186.74631828856567,11.09749984741211,6.762646113772745,208.96774193548387,190.53773926748198,-0.1673454055498904,-0.5217699947111433,12.082839074129152,1420.6935483870968,2.7580645161290325,0,medium seed avail.,high ppt Yrs 0-3,medium seed avail.,high ppt Yrs 0-3
-1885709219,1990,1987,22.710714486337476,3,50.80125851784983,77.32883331275755,26.527574794907725,-3.8168603085702464,-0.09237753431264839,0.41425392294527996,39.34899690074305,1613.2883234024048,577.7880485288558,1817.5799908638,186.74631828856567,11.09749984741211,6.762646113772745,208.96774193548387,190.53773926748198,-0.1673454055498904,-0.5217699947111433,12.082839074129152,1420.6935483870968,2.7580645161290325,0,medium seed avail.,high ppt Yrs 0-3,medium seed avail.,high ppt Yrs 0-3
-1885709219,1991,1987,24.18800490902316,4,50.80125851784983,77.32883331275755,26.527574794907725,-2.3395698858845617,-0.06478811017039855,0.41425392294527996,39.34899690074305,1613.2883234024048,577.7880485288558,1817.5799908638,186.74631828856567,11.09749984741211,6.762646113772745,208.96774193548387,190.53773926748198,-0.1673454055498904,-0.5217699947111433,12.082839074129152,1420.6935483870968,2.7580645161290325,0,medium seed avail.,high ppt Yrs 0-3,medium seed avail.,high ppt Yrs 0-3
-1885709219,1992,1987,19.46594548994495,5,50.80125851784983,77.32883331275755,26.527574794907725,-7.061629304962773,-0.17912896818897378,0.41425392294527996,39.34899690074305,1613.2883234024048,577.7880485288558,1817.5799908638,186.74631828856567,11.09749984741211,6.762646113772745,208.96774193548387,190.53773926748198,-0.1673454055498904,-0.5217699947111433,12.082839074129152,1420.6935483870968,2.7580645161290325,0,medium seed avail.,high ppt Yrs 0-3,medium seed avail.,high ppt Yrs 0-3
-1885709219,1993,1987,17.039561521622442,6,50.80125851784983,77.32883331275755,26.527574794907725,-9.488013273285281,-0.21661009675751056,0.41425392294527996,39.34899690074305,1613.2883234024048,577.7880485288558,1817.5799908638,186.74631828856567,11.09749984741211,6.762646113772745,208.96774193548387,190.53773926748198,-0.1673454055498904,-0.5217699947111433,12.082839074129152,1420.6935483870968,2.7580645161290325,0,medium seed avail.,high ppt Yrs 0-3,medium seed avail.,high ppt Yrs 0-3
-1885709219,1994,1987,18.159932298045003,7,50.80125851784983,77.32883331275755,26.527574794907725,-8.36764249686272,-0.1777381551777211,0.41425392294527996,39.34899690074305,1613.2883234024048,577.7880485288558,1817.5799908638,186.74631828856567,11.09749984741211,6.762646113772745,208.96774193548387,190.53773926748198,-0.1673454055498904,-0.5217699947111433,12.082839074129152,1420.6935483870968,2.7580645161290325,0,medium seed avail.,high ppt Yrs 0-3,medium seed avail.,high ppt Yrs 0-3
-1885709219,1995,1987,22.366144280279837,8,50.80125851784983,77.32883331275755,26.527574794907725,-4.161430514627887,-0.0661705756004761,0.41425392294527996,39.34899690074305,1613.2883234024048,577.7880485288558,1817.5799908638,186.74631828856567,11.09749984741211,6.762646113772745,208.96774193548387,190.53773926748198,-0.1673454055498904,-0.5217699947111433,12.082839074129152,1420.6935483870968,2.7580645161290325,0,medium seed avail.,high ppt Yrs 0-3,medium seed avail.,high ppt Yrs 0-3
