,pixelID
7086,tile_3_9_-107565227475
7087,tile_3_9_-107565227745
7088,tile_3_9_-107565228015
7089,tile_3_9_-107565228285
7093,tile_3_9_-107835210465
7094,tile_3_9_-107835211815
7095,tile_3_9_-107835212085
7096,tile_3_9_-107835214515
7097,tile_3_9_-107835222615
7098,tile_3_9_-107835223155
7099,tile_3_9_-107835223425
7100,tile_3_9_-107835223695
7101,tile_3_9_-107835223965
7102,tile_3_9_-107835224235
7103,tile_3_9_-107835224505
7106,tile_3_9_-107835226125
7107,tile_3_9_-107835226395
7108,tile_3_9_-107835226665
7109,tile_3_9_-107835226935
7110,tile_3_9_-107835227205
7111,tile_3_9_-107835227475
7112,tile_3_9_-107835228285
7119,tile_3_9_-108105211005
7120,tile_3_9_-108105211275
7121,tile_3_9_-108105222345
7122,tile_3_9_-108105222615
7123,tile_3_9_-108105222885
7124,tile_3_9_-108105223155
7125,tile_3_9_-108105223425
7126,tile_3_9_-108105223695
7127,tile_3_9_-108105223965
7128,tile_3_9_-108105224235
7129,tile_3_9_-108105224505
7131,tile_3_9_-108105226125
7132,tile_3_9_-108105226395
7133,tile_3_9_-108105226665
7134,tile_3_9_-108105226935
7135,tile_3_9_-108105227205
7136,tile_3_9_-108105227475
7137,tile_3_9_-108105227745
7138,tile_3_9_-108105228015
7139,tile_3_9_-108105228285
7148,tile_3_9_-108375211005
7149,tile_3_9_-108375211815
7150,tile_3_9_-108375212895
7151,tile_3_9_-108375213165
7152,tile_3_9_-108375214245
7153,tile_3_9_-108375222075
7154,tile_3_9_-108375222615
7155,tile_3_9_-108375222885
7156,tile_3_9_-108375223155
7157,tile_3_9_-108375223425
7158,tile_3_9_-108375223695
7159,tile_3_9_-108375223965
7160,tile_3_9_-108375224235
7161,tile_3_9_-108375224505
7162,tile_3_9_-108375224775
7164,tile_3_9_-108375226125
7165,tile_3_9_-108375226395
7166,tile_3_9_-108375226665
7167,tile_3_9_-108375226935
7168,tile_3_9_-108375227205
7169,tile_3_9_-108375227475
7181,tile_3_9_-108645211275
7182,tile_3_9_-108645211815
7183,tile_3_9_-108645212085
7184,tile_3_9_-108645218835
7185,tile_3_9_-108645221535
7186,tile_3_9_-108645223155
7187,tile_3_9_-108645223425
7188,tile_3_9_-108645223695
7189,tile_3_9_-108645223965
7190,tile_3_9_-108645224235
7191,tile_3_9_-108645224505
7192,tile_3_9_-108645224775
7193,tile_3_9_-108645225045
7195,tile_3_9_-108645226395
7196,tile_3_9_-108645226665
7197,tile_3_9_-108645226935
7210,tile_3_9_-108915211815
7211,tile_3_9_-108915212085
7212,tile_3_9_-108915212355
7213,tile_3_9_-108915213975
7214,tile_3_9_-108915221805
7215,tile_3_9_-108915222075
7216,tile_3_9_-108915222885
7217,tile_3_9_-108915223155
7218,tile_3_9_-108915223425
7219,tile_3_9_-108915223695
7220,tile_3_9_-108915223965
7221,tile_3_9_-108915224235
7222,tile_3_9_-108915224505
7223,tile_3_9_-108915224775
7224,tile_3_9_-108915225045
7225,tile_3_9_-108915225315
7246,tile_3_9_-109185211545
7247,tile_3_9_-109185212085
7248,tile_3_9_-109185213975
7249,tile_3_9_-109185217485
7250,tile_3_9_-109185217755
7251,tile_3_9_-109185218025
7252,tile_3_9_-109185218835
7253,tile_3_9_-109185221805
7254,tile_3_9_-109185222075
7255,tile_3_9_-109185222345
7256,tile_3_9_-109185222615
7257,tile_3_9_-109185223425
7258,tile_3_9_-109185223695
7259,tile_3_9_-109185223965
7260,tile_3_9_-109185224235
7261,tile_3_9_-109185224505
7262,tile_3_9_-109185224775
7263,tile_3_9_-109185225045
7264,tile_3_9_-109185225315
7265,tile_3_9_-109185225585
7289,tile_3_9_-109455211815
7290,tile_3_9_-109455213975
7291,tile_3_9_-109455217755
7292,tile_3_9_-109455218025
7293,tile_3_9_-109455218295
7294,tile_3_9_-109455218565
7295,tile_3_9_-109455218835
7296,tile_3_9_-109455221805
7297,tile_3_9_-109455222075
7298,tile_3_9_-109455222345
7299,tile_3_9_-109455222615
7300,tile_3_9_-109455222885
7301,tile_3_9_-109455223425
7302,tile_3_9_-109455223695
7303,tile_3_9_-109455223965
7304,tile_3_9_-109455224235
7305,tile_3_9_-109455224505
7306,tile_3_9_-109455224775
7307,tile_3_9_-109455225045
7308,tile_3_9_-109455225315
7330,tile_3_9_-109725211815
7331,tile_3_9_-109725218025
7332,tile_3_9_-109725218295
7333,tile_3_9_-109725218565
7334,tile_3_9_-109725218835
7335,tile_3_9_-109725219105
7336,tile_3_9_-109725219645
7337,tile_3_9_-109725220995
7338,tile_3_9_-109725222075
7339,tile_3_9_-109725222345
7340,tile_3_9_-109725222885
7341,tile_3_9_-109725223155
7342,tile_3_9_-109725223425
7343,tile_3_9_-109725223695
7344,tile_3_9_-109725223965
7345,tile_3_9_-109725224235
7346,tile_3_9_-109725224505
7347,tile_3_9_-109725224775
7348,tile_3_9_-109725225045
7349,tile_3_9_-109725225315
7373,tile_3_9_-109995211815
7374,tile_3_9_-109995212895
7375,tile_3_9_-109995213165
7376,tile_3_9_-109995213435
7377,tile_3_9_-109995213705
7378,tile_3_9_-109995218025
7379,tile_3_9_-109995218295
7380,tile_3_9_-109995218565
7381,tile_3_9_-109995218835
7382,tile_3_9_-109995219105
7383,tile_3_9_-109995219645
7384,tile_3_9_-109995219915
7385,tile_3_9_-109995220185
7386,tile_3_9_-109995220455
7387,tile_3_9_-109995220725
7388,tile_3_9_-109995222075
7389,tile_3_9_-109995222345
7390,tile_3_9_-109995222615
7391,tile_3_9_-109995223425
7392,tile_3_9_-109995223695
7393,tile_3_9_-109995223965
7394,tile_3_9_-109995224235
7395,tile_3_9_-109995224775
7396,tile_3_9_-109995225045
7397,tile_3_9_-109995225315
7414,tile_3_9_-110265212355
7415,tile_3_9_-110265212625
7416,tile_3_9_-110265213165
7417,tile_3_9_-110265213435
7418,tile_3_9_-110265218295
7419,tile_3_9_-110265218565
7420,tile_3_9_-110265218835
7421,tile_3_9_-110265219375
7422,tile_3_9_-110265219915
7423,tile_3_9_-110265220185
7424,tile_3_9_-110265220455
7425,tile_3_9_-110265221805
7426,tile_3_9_-110265222075
7427,tile_3_9_-110265222345
7428,tile_3_9_-110265222615
7429,tile_3_9_-110265223425
7430,tile_3_9_-110265223695
7431,tile_3_9_-110265223965
7432,tile_3_9_-110265224235
7433,tile_3_9_-110265224505
7434,tile_3_9_-110265224775
7455,tile_3_9_-110535212355
7456,tile_3_9_-110535216945
7457,tile_3_9_-110535217215
7458,tile_3_9_-110535217485
7459,tile_3_9_-110535218025
7460,tile_3_9_-110535218295
7461,tile_3_9_-110535218565
7462,tile_3_9_-110535218835
7463,tile_3_9_-110535219645
7464,tile_3_9_-110535219915
7465,tile_3_9_-110535220185
7466,tile_3_9_-110535220455
7467,tile_3_9_-110535221535
7468,tile_3_9_-110535221805
7469,tile_3_9_-110535222075
7470,tile_3_9_-110535222345
7471,tile_3_9_-110535222615
7472,tile_3_9_-110535223425
7473,tile_3_9_-110535223695
7474,tile_3_9_-110535223965
7498,tile_3_9_-110805208575
7499,tile_3_9_-110805216405
7500,tile_3_9_-110805216945
7501,tile_3_9_-110805217215
7502,tile_3_9_-110805217485
7503,tile_3_9_-110805217755
7504,tile_3_9_-110805218025
7505,tile_3_9_-110805218295
7506,tile_3_9_-110805218565
7507,tile_3_9_-110805219105
7508,tile_3_9_-110805219375
7509,tile_3_9_-110805219645
7510,tile_3_9_-110805219915
7511,tile_3_9_-110805220185
7512,tile_3_9_-110805220725
7513,tile_3_9_-110805221805
7514,tile_3_9_-110805222075
7515,tile_3_9_-110805222345
7516,tile_3_9_-110805222885
7517,tile_3_9_-110805223155
7518,tile_3_9_-110805223425
7519,tile_3_9_-110805223695
7520,tile_3_9_-110805223965
7535,tile_3_9_-111075204795
7536,tile_3_9_-111075205065
7537,tile_3_9_-111075205605
7538,tile_3_9_-111075205875
7542,tile_3_9_-111075208575
7543,tile_3_9_-111075216675
7544,tile_3_9_-111075216945
7545,tile_3_9_-111075217215
7546,tile_3_9_-111075217485
7547,tile_3_9_-111075217755
7548,tile_3_9_-111075218025
7549,tile_3_9_-111075218295
7550,tile_3_9_-111075218565
7551,tile_3_9_-111075218835
7552,tile_3_9_-111075219105
7553,tile_3_9_-111075219375
7554,tile_3_9_-111075219645
7555,tile_3_9_-111075219915
7556,tile_3_9_-111075220185
7557,tile_3_9_-111075222345
7558,tile_3_9_-111075222615
7559,tile_3_9_-111075223155
7577,tile_3_9_-111345205065
7578,tile_3_9_-111345205335
7579,tile_3_9_-111345205605
7580,tile_3_9_-111345205875
7581,tile_3_9_-111345206145
7582,tile_3_9_-111345206415
7583,tile_3_9_-111345206685
7584,tile_3_9_-111345217755
7585,tile_3_9_-111345218025
7586,tile_3_9_-111345218295
7587,tile_3_9_-111345218565
7588,tile_3_9_-111345218835
7589,tile_3_9_-111345219105
7590,tile_3_9_-111345219375
7591,tile_3_9_-111345219645
7592,tile_3_9_-111345219915
7593,tile_3_9_-111345220185
7610,tile_3_9_-111615204795
7611,tile_3_9_-111615205065
7612,tile_3_9_-111615205335
7613,tile_3_9_-111615208035
7614,tile_3_9_-111615208305
7615,tile_3_9_-111615208575
7616,tile_3_9_-111615216135
7617,tile_3_9_-111615216945
7618,tile_3_9_-111615217755
7619,tile_3_9_-111615218025
7620,tile_3_9_-111615218295
7621,tile_3_9_-111615218835
7622,tile_3_9_-111615219375
7623,tile_3_9_-111615219915
7624,tile_3_9_-111615221265
7632,tile_3_9_-111885203445
7633,tile_3_9_-111885203715
7634,tile_3_9_-111885203985
7635,tile_3_9_-111885204255
7636,tile_3_9_-111885204525
7637,tile_3_9_-111885204795
7638,tile_3_9_-111885205065
7639,tile_3_9_-111885205875
7640,tile_3_9_-111885207495
7645,tile_3_9_-111885215595
7646,tile_3_9_-111885215865
7647,tile_3_9_-111885216135
7648,tile_3_9_-111885216945
7649,tile_3_9_-111885218025
7650,tile_3_9_-111885218295
7651,tile_3_9_-111885218565
7652,tile_3_9_-111885218835
7653,tile_3_9_-111885219105
7659,tile_3_9_-112155203985
7660,tile_3_9_-112155206955
7661,tile_3_9_-112155207225
7662,tile_3_9_-112155207495
7666,tile_3_9_-112155215325
7667,tile_3_9_-112155215595
7668,tile_3_9_-112155215865
7669,tile_3_9_-112155216135
7670,tile_3_9_-112155217755
7671,tile_3_9_-112155218565
7672,tile_3_9_-112155218835
7673,tile_3_9_-112155219105
7680,tile_3_9_-112425205335
7681,tile_3_9_-112425206145
7682,tile_3_9_-112425206415
7683,tile_3_9_-112425206685
7684,tile_3_9_-112425206955
7685,tile_3_9_-112425207225
7686,tile_3_9_-112425207495
7688,tile_3_9_-112425215055
7689,tile_3_9_-112425215325
7690,tile_3_9_-112425216135
7691,tile_3_9_-112425216405
7692,tile_3_9_-112425216675
7693,tile_3_9_-112425218835
7698,tile_3_9_-112695203445
7699,tile_3_9_-112695205335
7700,tile_3_9_-112695205875
7701,tile_3_9_-112695206955
7702,tile_3_9_-112695207225
7703,tile_3_9_-112695207495
7704,tile_3_9_-112695215325
7705,tile_3_9_-112695215595
7706,tile_3_9_-112695218565
7712,tile_3_9_-112965204525
7713,tile_3_9_-112965204795
7714,tile_3_9_-112965205875
7715,tile_3_9_-112965206145
7716,tile_3_9_-112965206955
7717,tile_3_9_-112965213165
7718,tile_3_9_-112965213435
7719,tile_3_9_-112965214515
7729,tile_3_9_-113235201555
7730,tile_3_9_-113235205875
7731,tile_3_9_-113235213165
7732,tile_3_9_-113235213435
7733,tile_3_9_-113235213705
7734,tile_3_9_-113235213975
7735,tile_3_9_-113235214245
7736,tile_3_9_-113235214515
7737,tile_3_9_-113235214785
7738,tile_3_9_-113235215595
7739,tile_3_9_-113235215865
7740,tile_3_9_-113235216135
7747,tile_3_9_-113505212625
7748,tile_3_9_-113505213165
7749,tile_3_9_-113505213435
7750,tile_3_9_-113505213975
7751,tile_3_9_-113505214515
7752,tile_3_9_-113505214785
7753,tile_3_9_-113505215055
7754,tile_3_9_-113505215325
7755,tile_3_9_-113505215595
7756,tile_3_9_-113505216405
7757,tile_3_9_-113505216945
7763,tile_3_9_-113775201555
7764,tile_3_9_-113775212085
7765,tile_3_9_-113775212355
7766,tile_3_9_-113775212625
7767,tile_3_9_-113775213705
7768,tile_3_9_-113775213975
7769,tile_3_9_-113775214245
7770,tile_3_9_-113775214515
7771,tile_3_9_-113775215055
7772,tile_3_9_-113775215325
7773,tile_3_9_-113775216135
7774,tile_3_9_-113775216405
7775,tile_3_9_-113775216675
7781,tile_3_9_-114045205875
7782,tile_3_9_-114045206685
7783,tile_3_9_-114045211815
7784,tile_3_9_-114045212895
7785,tile_3_9_-114045213705
7786,tile_3_9_-114045214245
7787,tile_3_9_-114045214515
7788,tile_3_9_-114045215325
7789,tile_3_9_-114045216135
7790,tile_3_9_-114045216945
7797,tile_3_9_-114315206685
7798,tile_3_9_-114315213705
7799,tile_3_9_-114315213975
7800,tile_3_9_-114315214245
7807,tile_3_9_-114585206145
7808,tile_3_9_-114585206415
7810,tile_3_9_-114585211815
7811,tile_3_9_-114585213435
7812,tile_3_9_-114585213705
7813,tile_3_9_-114585213975
7815,tile_3_9_-114855201825
7816,tile_3_9_-114855202095
7817,tile_3_9_-114855205065
7818,tile_3_9_-114855206415
7819,tile_3_9_-114855206685
7820,tile_3_9_-115125200745
7821,tile_3_9_-115125209655
7824,tile_3_9_-115395205065
7825,tile_3_9_-115395206415
7826,tile_3_9_-115395209925
7830,tile_3_9_-115665202365
7831,tile_3_9_-115665202635
7832,tile_3_9_-115665202905
7833,tile_3_9_-115665203175
7836,tile_3_9_-115665205335
7837,tile_3_9_-115665209925
7842,tile_3_9_-115935202905
7843,tile_3_9_-115935205335
7844,tile_3_9_-115935205605
7845,tile_3_9_-115935209385
7847,tile_3_9_-116205201825
7848,tile_3_9_-116205204525
7849,tile_3_9_-116205205065
7850,tile_3_9_-116205205335
7851,tile_3_9_-116205205605
7854,tile_3_9_-116475201825
7856,tile_3_9_-116745201825
7857,tile_3_9_-116745203985
7859,tile_3_9_-117015203715
7860,tile_3_9_-117015203985
7863,tile_3_9_-117285203175
7864,tile_3_9_-117285203445
7865,tile_3_9_-117285203715
7866,tile_3_9_-117285206415
7867,tile_3_9_-117825205605
7868,tile_3_9_-118095201555
7869,tile_3_9_-118095201825
7870,tile_3_9_-118365200475
7872,tile_3_9_-118635200475
7875,tile_3_9_-118635202635
7876,tile_3_9_-118635202905
7877,tile_3_9_-118905200475
7878,tile_3_9_-118905200745
7879,tile_3_9_-119175200205
7881,tile_3_9_-119445199935
7882,tile_3_9_-119445201015
7883,tile_3_9_-120525200205
7884,tile_3_9_-120525200745
7885,tile_3_9_-121605200475
7886,tile_3_9_-121875200475
8464,tile_4_8_-91305186375
8467,tile_4_8_-91575186105
8468,tile_4_8_-91575186375
8469,tile_4_8_-91575186645
8476,tile_4_8_-92115184755
8477,tile_4_8_-92115185025
8481,tile_4_8_-92385184485
8482,tile_4_8_-92385185025
8488,tile_4_8_-92385186915
8489,tile_4_8_-92655184755
8494,tile_4_8_-92655186105
8495,tile_4_8_-92655186375
8496,tile_4_8_-92655186645
8497,tile_4_8_-92655186915
8498,tile_4_8_-92925185025
8499,tile_4_8_-92925185295
8500,tile_4_8_-92925185565
8614,tile_4_9_-52155239085
8615,tile_4_9_-52155239355
8618,tile_4_9_-52425239085
8630,tile_4_9_-53235238815
8632,tile_4_9_-53235239895
8639,tile_4_9_-53505239085
8640,tile_4_9_-53505239355
8641,tile_4_9_-53505239895
8648,tile_4_9_-53775239085
8649,tile_4_9_-53775239355
8650,tile_4_9_-53775239625
8655,tile_4_9_-53775241785
8657,tile_4_9_-54045239085
8658,tile_4_9_-54045239355
8659,tile_4_9_-54045239625
8660,tile_4_9_-54045239895
8661,tile_4_9_-54045240165
8666,tile_4_9_-54045241785
8667,tile_4_9_-54045242055
8669,tile_4_9_-54315205065
8671,tile_4_9_-54315239355
8672,tile_4_9_-54315239625
8679,tile_4_9_-54315241785
8689,tile_4_9_-54855204255
8702,tile_4_9_-55665202365
8711,tile_4_9_-58095202905
8721,tile_4_9_-60525219645
8725,tile_4_9_-71055243135
8726,tile_4_9_-71325242055
8727,tile_4_9_-71325242325
8728,tile_4_9_-71325243135
8729,tile_4_9_-71325243405
8730,tile_4_9_-71595241785
8731,tile_4_9_-71595242055
8732,tile_4_9_-71595242325
8733,tile_4_9_-71595242595
8734,tile_4_9_-71595242865
8735,tile_4_9_-71595243135
8736,tile_4_9_-71865241245
8737,tile_4_9_-71865241785
8738,tile_4_9_-71865242055
8739,tile_4_9_-71865242325
8740,tile_4_9_-71865242865
8741,tile_4_9_-72135241785
8742,tile_4_9_-72135242055
8743,tile_4_9_-72135242325
8744,tile_4_9_-72135242595
8745,tile_4_9_-72405242055
8746,tile_4_9_-72405242325
8747,tile_4_9_-72405242865
8748,tile_4_9_-72675242055
8749,tile_4_9_-72675242325
8750,tile_4_9_-72945242055
8751,tile_4_9_-84555203985
8752,tile_4_9_-84555204255
8753,tile_4_9_-84555204525
8754,tile_4_9_-84555204795
8755,tile_4_9_-84555205065
8757,tile_4_9_-84825204795
8758,tile_4_9_-85095202095
8759,tile_4_9_-85095202365
8761,tile_4_9_-85095204795
8762,tile_4_9_-85095205065
8763,tile_4_9_-85365202635
8764,tile_4_9_-85365204795
8765,tile_4_9_-85365205065
8766,tile_4_9_-85635203985
8767,tile_4_9_-85635204255
8768,tile_4_9_-85635204795
8770,tile_4_9_-85905201555
8771,tile_4_9_-85905202095
8772,tile_4_9_-85905202635
8773,tile_4_9_-85905202905
8774,tile_4_9_-85905203175
8777,tile_4_9_-86175201555
8778,tile_4_9_-86175203175
8779,tile_4_9_-86175203445
8781,tile_4_9_-86175204525
8782,tile_4_9_-86445201015
8783,tile_4_9_-86445201285
8784,tile_4_9_-86445201555
8785,tile_4_9_-86445201825
8786,tile_4_9_-86445202095
8790,tile_4_9_-86715201285
8791,tile_4_9_-86715201555
8792,tile_4_9_-86715202095
8793,tile_4_9_-86715202365
8795,tile_4_9_-86985201825
8796,tile_4_9_-86985202095
8798,tile_4_9_-87255201285
8799,tile_4_9_-87255201825
8800,tile_4_9_-87255203175
8804,tile_4_9_-87525202635
8808,tile_4_9_-87795202635
8809,tile_4_9_-87795203175
8814,tile_4_9_-88065202365
8818,tile_4_9_-88335202635
8827,tile_4_9_-88605200745
8828,tile_4_9_-88605201285
8829,tile_4_9_-88605202365
8830,tile_4_9_-88605202635
8835,tile_4_9_-88875200205
8836,tile_4_9_-88875200475
8837,tile_4_9_-88875200745
8838,tile_4_9_-88875201015
8839,tile_4_9_-88875202095
8840,tile_4_9_-88875202365
8841,tile_4_9_-88875202635
8846,tile_4_9_-89145200475
8847,tile_4_9_-89145200745
8848,tile_4_9_-89145202635
8852,tile_4_9_-89415199935
8853,tile_4_9_-89415200205
8854,tile_4_9_-89415200475
8855,tile_4_9_-89415200745
8856,tile_4_9_-89415201015
8857,tile_4_9_-89415202365
8861,tile_4_9_-89685199935
8862,tile_4_9_-89685200205
8863,tile_4_9_-89685200475
8864,tile_4_9_-89685200745
8865,tile_4_9_-89685201015
8866,tile_4_9_-89685201285
8869,tile_4_9_-89955199665
8870,tile_4_9_-89955199935
8871,tile_4_9_-89955200205
8872,tile_4_9_-89955200475
8873,tile_4_9_-89955200745
8874,tile_4_9_-89955201015
8875,tile_4_9_-89955201285
8877,tile_4_9_-90225199665
8878,tile_4_9_-90225199935
8879,tile_4_9_-90225200205
8880,tile_4_9_-90225200475
8881,tile_4_9_-90225200745
8882,tile_4_9_-90225201015
8883,tile_4_9_-90225201285
8884,tile_4_9_-90495201285
8885,tile_4_9_-91845206145
8886,tile_4_9_-92115205605
8887,tile_4_9_-92115205875
8888,tile_4_9_-92115206145
8891,tile_4_9_-92385205605
8900,tile_4_9_-92925204255
8901,tile_4_9_-92925204525
8902,tile_4_9_-92925204795
8904,tile_4_9_-93195202905
8907,tile_4_9_-93195204525
8908,tile_4_9_-93195204795
8909,tile_4_9_-93195205335
8911,tile_4_9_-93465202635
8912,tile_4_9_-93465203715
8914,tile_4_9_-93465204255
8915,tile_4_9_-93465205335
8916,tile_4_9_-93465205605
8917,tile_4_9_-93735202635
8918,tile_4_9_-93735202905
8919,tile_4_9_-93735203445
8920,tile_4_9_-93735203715
8921,tile_4_9_-93735203985
8922,tile_4_9_-93735204255
8923,tile_4_9_-93735204525
8924,tile_4_9_-93735205335
8926,tile_4_9_-94005203715
8927,tile_4_9_-94005204525
8931,tile_4_9_-94275203175
8932,tile_4_9_-94275203985
8933,tile_4_9_-94275204525
8934,tile_4_9_-94545203175
8935,tile_4_9_-94545203715
8936,tile_4_9_-94545203985
8937,tile_4_9_-94545204255
8938,tile_4_9_-94815202905
8939,tile_4_9_-94815203175
8940,tile_4_9_-94815203445
8941,tile_4_9_-95085202905
8942,tile_4_9_-95085203175
8943,tile_4_9_-95085203445
8944,tile_4_9_-95085203715
8945,tile_4_9_-95085203985
8946,tile_4_9_-95085204255
8947,tile_4_9_-95085204525
8948,tile_4_9_-95355202905
8949,tile_4_9_-95355203445
8950,tile_4_9_-95355203715
8951,tile_4_9_-95355203985
8952,tile_4_9_-95355204255
10255,tile_5_9_-27795208035
10256,tile_5_9_-28065206145
10257,tile_5_9_-28605208305
10258,tile_5_9_-28875206415
10260,tile_5_9_-30495208845
10264,tile_5_9_-34815238815
10265,tile_5_9_-34815239355
10266,tile_5_9_-34815239625
10267,tile_5_9_-35085239085
10268,tile_5_9_-35085239355
10269,tile_5_9_-35355239085
10270,tile_5_9_-35355239355
10274,tile_5_9_-39135243135
10275,tile_5_9_-39675243945
10276,tile_5_9_-39675244215
10277,tile_5_9_-39945243945
10278,tile_5_9_-39945244485
10279,tile_5_9_-39945244755
6884,tile_3_9_-105675232335
6885,tile_3_9_-105675232605
6886,tile_3_9_-105675232875
6887,tile_3_9_-105675233145
6941,tile_3_9_-106215230985
6972,tile_3_9_-106485228555
6973,tile_3_9_-106485230445
7006,tile_3_9_-106755228555
7032,tile_3_9_-107025228555
7033,tile_3_9_-107025228825
7063,tile_3_9_-107295228555
7090,tile_3_9_-107565228555
7113,tile_3_9_-107835228555
7116,tile_3_9_-107835230715
7140,tile_3_9_-108105228555
7141,tile_3_9_-108105228825
7170,tile_3_9_-108375227745
7171,tile_3_9_-108375228015
7172,tile_3_9_-108375228285
7173,tile_3_9_-108375228555
7174,tile_3_9_-108375228825
7175,tile_3_9_-108375229635
7176,tile_3_9_-108375229905
7178,tile_3_9_-108375231795
7179,tile_3_9_-108375232065
7180,tile_3_9_-108375232335
7198,tile_3_9_-108645227205
7199,tile_3_9_-108645227475
7200,tile_3_9_-108645227745
7201,tile_3_9_-108645228015
7202,tile_3_9_-108645228285
7203,tile_3_9_-108645229095
7204,tile_3_9_-108645229635
7205,tile_3_9_-108645229905
7208,tile_3_9_-108645232065
7209,tile_3_9_-108645232335
7227,tile_3_9_-108915226935
7228,tile_3_9_-108915227205
7229,tile_3_9_-108915227475
7230,tile_3_9_-108915227745
7231,tile_3_9_-108915228015
7232,tile_3_9_-108915228285
7233,tile_3_9_-108915228555
7234,tile_3_9_-108915228825
7235,tile_3_9_-108915229095
7236,tile_3_9_-108915229365
7237,tile_3_9_-108915230445
7241,tile_3_9_-108915232065
7242,tile_3_9_-108915232335
7266,tile_3_9_-109185225855
7267,tile_3_9_-109185226665
7268,tile_3_9_-109185226935
7269,tile_3_9_-109185227205
7270,tile_3_9_-109185227475
7271,tile_3_9_-109185227745
7272,tile_3_9_-109185228015
7273,tile_3_9_-109185228285
7274,tile_3_9_-109185228555
7275,tile_3_9_-109185228825
7276,tile_3_9_-109185229365
7277,tile_3_9_-109185230445
7280,tile_3_9_-109185232065
7281,tile_3_9_-109185232335
7283,tile_3_9_-109185233955
7284,tile_3_9_-109185234225
7309,tile_3_9_-109455225585
7310,tile_3_9_-109455226125
7311,tile_3_9_-109455226665
7312,tile_3_9_-109455226935
7313,tile_3_9_-109455227205
7314,tile_3_9_-109455227475
7315,tile_3_9_-109455227745
7316,tile_3_9_-109455228015
7317,tile_3_9_-109455228555
7318,tile_3_9_-109455228825
7319,tile_3_9_-109455229095
7320,tile_3_9_-109455229365
7321,tile_3_9_-109455229905
7325,tile_3_9_-109455232065
7326,tile_3_9_-109455232335
7350,tile_3_9_-109725225585
7351,tile_3_9_-109725225855
7352,tile_3_9_-109725226395
7353,tile_3_9_-109725226665
7354,tile_3_9_-109725226935
7355,tile_3_9_-109725227475
7356,tile_3_9_-109725227745
7357,tile_3_9_-109725228015
7358,tile_3_9_-109725228825
7359,tile_3_9_-109725229095
7360,tile_3_9_-109725229365
7361,tile_3_9_-109725229635
7362,tile_3_9_-109725229905
7363,tile_3_9_-109725230175
7398,tile_3_9_-109995225585
7399,tile_3_9_-109995225855
7400,tile_3_9_-109995226125
7401,tile_3_9_-109995226395
7402,tile_3_9_-109995226665
7403,tile_3_9_-109995227475
7404,tile_3_9_-109995227745
7405,tile_3_9_-109995228825
7406,tile_3_9_-109995229365
7407,tile_3_9_-109995229905
7408,tile_3_9_-109995230175
7435,tile_3_9_-110265225045
7436,tile_3_9_-110265225315
7437,tile_3_9_-110265225585
7438,tile_3_9_-110265225855
7439,tile_3_9_-110265226125
7440,tile_3_9_-110265226665
7441,tile_3_9_-110265226935
7442,tile_3_9_-110265227745
7443,tile_3_9_-110265229095
7444,tile_3_9_-110265229365
7445,tile_3_9_-110265229905
7475,tile_3_9_-110535224235
7476,tile_3_9_-110535224505
7477,tile_3_9_-110535225585
7478,tile_3_9_-110535225855
7479,tile_3_9_-110535226125
7480,tile_3_9_-110535226395
7481,tile_3_9_-110535226935
7482,tile_3_9_-110535227205
7483,tile_3_9_-110535227475
7484,tile_3_9_-110535227745
7485,tile_3_9_-110535229095
7486,tile_3_9_-110535229365
7487,tile_3_9_-110535229635
7521,tile_3_9_-110805224235
7522,tile_3_9_-110805224505
7523,tile_3_9_-110805225315
7524,tile_3_9_-110805225585
7525,tile_3_9_-110805225855
7526,tile_3_9_-110805226125
7527,tile_3_9_-110805226395
7528,tile_3_9_-110805226665
7529,tile_3_9_-110805229095
7530,tile_3_9_-110805229635
7533,tile_3_9_-110805232875
7560,tile_3_9_-111075223425
7561,tile_3_9_-111075223695
7562,tile_3_9_-111075223965
7563,tile_3_9_-111075224235
7564,tile_3_9_-111075224775
7565,tile_3_9_-111075225045
7566,tile_3_9_-111075225315
7567,tile_3_9_-111075225585
7568,tile_3_9_-111075225855
7569,tile_3_9_-111075226125
7570,tile_3_9_-111075226395
7571,tile_3_9_-111075227745
7572,tile_3_9_-111075229365
7594,tile_3_9_-111345222885
7595,tile_3_9_-111345223155
7596,tile_3_9_-111345223695
7597,tile_3_9_-111345223965
7598,tile_3_9_-111345224235
7599,tile_3_9_-111345225315
7600,tile_3_9_-111345226395
7601,tile_3_9_-111345226665
7602,tile_3_9_-111345229905
7603,tile_3_9_-111345230445
7625,tile_3_9_-111615222615
7626,tile_3_9_-111615222885
7627,tile_3_9_-111615223155
7628,tile_3_9_-111615223425
7629,tile_3_9_-111615223695
7630,tile_3_9_-111615223965
7631,tile_3_9_-111615224235
7654,tile_3_9_-111885222345
7655,tile_3_9_-111885223155
7656,tile_3_9_-111885223425
7657,tile_3_9_-111885223695
7658,tile_3_9_-111885224775
7674,tile_3_9_-112155220455
7675,tile_3_9_-112155222345
7676,tile_3_9_-112155223425
7677,tile_3_9_-112155223695
7678,tile_3_9_-112155224775
7679,tile_3_9_-112155225315
7694,tile_3_9_-112425222345
7695,tile_3_9_-112425223425
7696,tile_3_9_-112425225315
7697,tile_3_9_-112425225585
7707,tile_3_9_-112695219645
7708,tile_3_9_-112695222345
7709,tile_3_9_-112695223155
